,Id,Review,Components,Delivery and Customer Support,Design and Aesthetics,Dimensions,Features,Functionality,Installation,Material,Price,Quality,Usability,Polarity,Words_in_Numbers
78,78,Had it a few weeks now and haven't been able to plug it up yet! Great toilet for the money!,0,0,0,0,0,0,0,0,1,0,0,1,"[3409, 3996, 3, 2819, 8613, 5015, 278, 639, 6, 7944, 5585, 3996, 8290, 3315, 7957, 3024, 7801]"
79,79,Made cutting the hose so much easier.,0,0,0,0,0,1,0,0,0,0,0,1,"[4465, 1844, 7801, 3650, 7062, 4833]"
80,80,Easy to work with.,0,0,0,0,0,0,0,0,0,0,1,1,"[2407, 7944, 8776]"
81,81,"Like some other reviewers have said, the tank and the lid were not the same shape which makes a loose and noisy  fit.  Even though it ""works"" I would call it ""defective"".  And Disappointing.  Can't really recommend it for that reason.  Might be able to save it with some grinding on the lid and some foam tape on the tank. This defect may not be true for all production of this model, but it was for the one I got.  Otherwise, it installs fine and even the low volume flush pushes solids through.  Just one more note....hook up the line that attaches to the tank before you mount the tank on the toilet.   The seat when properly installed is secure.",0,0,1,1,0,0,0,0,0,1,0,0,"[4303, 7105, 5197, 6372, 3488, 7801, 7692, 278, 7801, 4284, 8639, 4994, 7801, 6531, 6776, 8663, 4495, 3, 4399, 278, 4979, 2588, 7861, 3996, 3706, 8813, 1036, 3996, 278, 6032, 6078, 3996, 3024, 7796, 4662, 605, 6, 7944, 6554, 3996, 8739, 7105, 3333, 5118, 7801, 4284, 278, 7105, 2998, 7695, 5118, 7801, 7856, 1942, 4578, 4994, 605, 8102, 3024, 213, 5791, 5083, 7856, 994, 3996, 8541, 3024, 7801, 5122, 3706, 3996, 3888, 2860, 278, 2588, 7801, 4429, 8488, 2988, 5905, 7097, 4081, 5122, 4788, 8290, 7801, 4325, 7796, 455, 7944, 7801, 7692, 643, 8870, 4811, 7801, 7692, 5118, 7801, 7801, 6646, 8655, 5821, 3882, 3981]"
82,82,Flushes great and stays clean. Great buy for the price: we have 3!,0,0,0,0,0,1,0,0,1,0,1,1,"[2991, 3315, 278, 7347, 3315, 1005, 3024, 7801, 8587, 3488]"
83,83,"Love the gold color, great for my outdoor furniture and very comfortable.",0,0,0,0,0,0,0,0,0,0,1,1,"[4422, 7801, 3258, 3315, 3024, 4851, 5208, 3131, 278, 8432]"
84,84,"We actually only needed for a few days because of the drought but it worked great and got the job done, even an adjustment for the smaller areas! Well worth the money.",0,0,0,0,0,1,0,0,1,0,0,1,"[8587, 80, 5130, 4908, 3024, 3, 2819, 1887, 626, 5083, 7801, 2350, 994, 3996, 8780, 3315, 278, 3274, 7801, 4049, 2588, 271, 120, 3024, 7801, 7018, 8628, 8807, 7801]"
85,85,"I purchased multiple cameras to help me figure out some cat elimination issues. These were very helpful to figure out trends and gather information about my cats bowel movements. I had one on each room the litter boxes were in, and one where she has been going when she doesn't want to use a box.The field of view is great! Mounting options awesome! The camera is on a stiff ball base that can adjust the view of the camera.Night view is pretty awesome! Works incredibly well.Motion detection is pretty good, except for the black cat (ironically the one with issues). The motion sensors seem to have a hard time picking her up.I'm overall impressed with these cameras hardware.Ring app is also pretty good! I'm bummed out it's paid, but they do store the videos on a remote server, so I don't really penalize a fee. Intuitive, many many customizable setup options, great product.",0,0,0,0,1,1,0,0,0,0,0,1,"[3706, 5893, 4839, 1047, 7944, 3533, 4583, 2835, 5204, 7105, 1126, 2466, 7828, 8639, 8432, 3536, 7944, 2835, 5204, 8069, 278, 3177, 3841, 8, 4851, 1133, 841, 3706, 3409, 5122, 5118, 2391, 6446, 7801, 4348, 847, 8639, 278, 5122, 8658, 6791, 3478, 639, 3256, 8655, 6791, 8522, 7944, 8330, 3, 2829, 5083, 8451, 3981, 4814, 5164, 7801, 1046, 3981, 5118, 3, 7377, 545, 576, 7796, 1059, 112, 7801, 8451, 5083, 7801, 8451, 3981, 5743, 8790, 3804, 2077, 3981, 5743, 2626, 3024, 7801, 730, 1126, 7801, 5122, 8739, 7801, 4805, 6715, 6675, 7944, 3488, 3, 3464, 7918, 5479, 3541, 5228, 3760, 8739, 7828, 1047, 330, 3981, 236, 5743, 960, 5204, 994, 7831, 2245, 7402, 7801, 8447, 5118, 3, 6202, 7062, 3706, 6032, 5396, 3, 4532, 4532, 1832, 6750, 3315]"
86,86,"I own four of these have used them in several states with varying climates. I built a small sunshade for one in a particularly hot location, but that was primarily for my peace of mind. I've never had a reliability issue with them and highly recommend.",0,0,0,0,0,0,0,0,0,1,0,1,"[3706, 5248, 3060, 5083, 7828, 3488, 8334, 7809, 3773, 6752, 7336, 8739, 8396, 3706, 950, 3, 7017, 7565, 3024, 5122, 3773, 3, 5318, 3655, 994, 7796, 8541, 5762, 3024, 4851, 5375, 5083, 4942, 3409, 3, 6174, 3991, 8739, 7809, 278, 3567]"
87,87,"As an electrician, I installed many ceiling fans in my career. This box can be installed from below the ceiling. It does need to be secured to a ceiling joist, but this can easily be done without crawling in an attic. Of course, you still need to sort out power, which is relatively easy to ""fish"" from an existing source.",0,0,0,0,0,0,1,0,0,0,0,1,"[409, 271, 3706, 3882, 4532, 1152, 2759, 3773, 4851, 7856, 844, 1059, 605, 3882, 3097, 665, 7801, 3996, 2250, 4906, 7944, 605, 6660, 7944, 3, 1152, 994, 7856, 1059, 2403, 605, 2265, 8741, 1742, 3773, 271, 5083, 8870, 7380, 4906, 7944, 7125, 5204, 8663, 3981, 6165, 2407, 7944, 3097, 271, 2654]"
88,88,"Easy to use and install anywhere you want ceiling lights or fan where no outlet exists. So easy, a 68 yr old greatgrandma can do it.",0,0,0,0,0,0,1,0,0,0,1,1,"[2407, 7944, 8330, 278, 3878, 322, 8870, 8522, 1152, 4298, 5167, 2757, 8658, 4972, 5214, 7062, 3, 8883, 5109, 3318, 1059, 2245]"
89,89,Works great and easy setup and use.,0,0,0,0,0,1,1,0,0,0,1,1,"[8790, 3315, 278, 2407, 6750, 278]"
90,90,Works great. I have a big yard and it covers the ares that I need it to,0,0,0,0,0,1,0,0,0,0,0,1,"[8790, 3706, 3488, 3, 696, 8850, 278, 3996, 1708, 7801, 382, 7796, 3706, 4906, 3996, 7944]"
91,91,The best tool I've probably ever purchased brand new for $50. Works great. Definitely would recommend,0,0,0,0,0,1,0,0,0,1,0,1,"[7801, 682, 7978, 5776, 2595, 5893, 868, 4943, 3024, 8790, 1957, 8813, 6078]"
92,92,Not sure why it doesn't tie into the Cam plus that I had with a trial on some indoor cameras. Battery is fine. Time recorded is too short with our the subscription service.,0,0,0,0,0,1,0,0,0,0,0,0,"[4994, 7589, 8679, 3996, 7896, 3946, 7801, 1043, 5599, 7796, 3706, 3409, 8739, 3, 8071, 5118, 7105, 3829, 598, 3981, 7918, 6088, 3981, 7976, 6843, 8739, 5201, 7801, 7506]"
93,93,Great product and price. Fast free delivery.,0,1,0,0,0,0,0,0,1,0,0,1,"[3315, 5790, 278, 2771, 3072]"
94,94,I have two toilets with this design and will never go back to the old design. The straight line to the floor makes cleaning the bathroom so much easier!,0,0,1,0,0,0,0,0,0,0,1,1,"[3706, 3488, 8151, 7958, 8739, 7856, 2043, 278, 8703, 4942, 3249, 520, 7944, 7801, 5109, 7801, 7412, 4325, 7944, 7801, 2964, 4495, 1314, 7801, 593, 7062, 4833]"
95,95,"These worked perfectly, not a lot of bending in the wood.",0,0,0,0,0,1,0,0,0,0,0,1,"[7828, 8780, 4994, 3, 4414, 5083, 670, 3773, 7801]"
96,96,This was a huge disappointment. It looks great in the pictures but it is an extremely weak flush. I peed and after one flush it didn't even get all the bubbles out and the water was still yellow. I wrote to the company and they said if you want a more powerful flush you have to hold the lever down for about 10 seconds with each flush. I'm sorry but I didn't spend money on a brand new toilet just so I would have to stand there and hold the lever down for that long with each time I flushed. Do yourself a favor and get at minimum a 1.6 gallon flush because the 1.28 gallon toilets are cheap water saving pieces of garbage.,0,0,0,0,0,1,0,0,0,0,0,0,"[7856, 8541, 3, 3681, 3996, 4395, 3315, 3773, 7801, 5490, 994, 3996, 3981, 271, 2705, 8588, 3706, 5385, 278, 159, 5122, 2988, 3996, 2588, 3207, 213, 7801, 924, 5204, 278, 7801, 8566, 8541, 7380, 3706, 8835, 7944, 7801, 1451, 278, 7831, 6523, 3723, 8870, 8522, 3, 4788, 5694, 2988, 8870, 3488, 7944, 3600, 7801, 4277, 2288, 3024, 8, 6654, 8739, 2391, 7124, 994, 3706, 7176, 4768, 5118, 3, 868, 4943, 7957, 4081, 7062, 3706, 8813, 3488, 7944, 7313, 7819, 278, 3600, 7801, 4277, 2288, 3024, 7796, 4386, 8739, 2391, 7918, 3706, 2245, 8877, 3, 2785, 278, 3207, 448, 4689, 3, 3147, 2988, 626, 7801, 3147, 7958, 376, 1214, 8566, 6558, 5492, 5083]"
97,97,Made well & works great!,0,0,0,0,0,1,0,0,0,1,0,1,"[4465, 8628, 8790]"
98,98,Love it! I will recommend to friends family and others.,0,0,0,0,0,0,0,0,0,1,0,1,"[4422, 3706, 8703, 6078, 7944, 3092, 2756, 278]"
99,99,"I've been using 2 of these since Feb 2020, and both are still working great! I have 6 separate locations I place these 2 sprinklers in to fully cover my front & back yards, and they have the exact pressure and adjustability I need to reach that full coverage without wasting water shooting into the street or into my neighbors yard. I can only water my lawn twice a week due to HOA rules, but that's still a lot of movement each week, and they've held up great. Unfortunately I did just drop one of the sprinklers on some concrete, right on its head, so the width controls are broken on that one now, but that just happened today, after over a year of use. But I'm so happy with these, that I'll be purchasing a replacement shortly.",0,0,0,0,0,1,0,0,0,0,0,1,"[639, 8351, 5083, 7828, 6916, 2791, 278, 814, 376, 7380, 8783, 3706, 3488, 6717, 4369, 3706, 5530, 7828, 7251, 3773, 7944, 3116, 1702, 4851, 3098, 520, 278, 7831, 3488, 7801, 2610, 5737, 278, 113, 3706, 4906, 7944, 6013, 7796, 3113, 1703, 8741, 8560, 8566, 6836, 3946, 7801, 7438, 5167, 3946, 4851, 4921, 3706, 1059, 5130, 8566, 4851, 4215, 8145, 3, 8609, 2364, 7944, 3590, 994, 7380, 3, 4414, 5083, 4820, 2391, 278, 3530, 8290, 8224, 3706, 2115, 4081, 2344, 5122, 5083, 7801, 7251, 5118, 7105, 6397, 5118, 4003, 7062, 7801, 8689, 1613, 376, 908, 5118, 7796, 5122, 994, 7796, 4081, 3456, 159, 5227, 3, 8857, 5083, 994, 7062, 3461, 8739, 7796, 605, 5896, 3, 6244]"
100,100,Cushions holding up well after a month of use. Color and size is accurate. Seller provides great customer service with quick communication and follow up.,0,1,0,0,0,0,0,0,0,1,0,1,"[1822, 3603, 8290, 8628, 159, 3, 4780, 5083, 1411, 278, 6938, 3981, 6696, 5851, 3315, 1830, 6739, 8739, 5941, 1444, 278, 3009]"
101,101,"super comfortable - i had a set of chairs that is very hard to fit cushions to unless custom made, and these did a nice job.",0,0,0,1,0,0,0,0,0,0,1,0,"[7567, 1429, 3706, 3409, 3, 6744, 5083, 1179, 7796, 3981, 8432, 3464, 7944, 2894, 1822, 7944, 8240, 1828, 278, 7828, 2115, 3, 4954]"
102,102,"Works very well. I used this to replace the plumbing for an outdoor faucet, even added a valve before the faucet. Took a total of 30 minutes, not counting actually mounting the faucet itself. No leaks the first time around, I am happy.",0,0,0,0,0,1,0,0,0,0,0,1,"[8790, 8432, 3706, 8334, 7856, 7944, 6241, 7801, 5594, 3024, 271, 5208, 2588, 90, 3, 8379, 643, 7801, 7977, 3, 7998, 5083, 4994, 1686, 80, 4814, 7801, 2780, 4972, 4236, 7801, 2888, 7918, 3706, 246]"
103,103,"No, not enough pressure to even clean a vinyl fence.",0,0,0,0,0,1,0,0,0,0,0,0,"[4994, 2524, 5737, 7944, 2588, 1310, 3, 8459]"
104,104,I like this product because I asked my plumber what he recommended and bought for his home.  He recommended the Standard Champion 4 Water Sense commode.  He said he has this brand and model in his home.  It is working well.  I have had knee replacement surgery in the past 2 weeks.  I especially like the way this commode sits up higher.  It appears to use very little water.  It appears to be strong and made well.,0,0,0,0,0,1,0,0,0,1,0,1,"[3706, 4303, 7856, 5790, 626, 3706, 414, 4851, 5592, 8646, 3500, 6081, 278, 827, 3024, 3578, 3500, 6081, 7801, 7314, 1186, 8566, 6706, 3500, 6523, 3500, 3478, 7856, 868, 278, 4743, 3773, 3578, 3996, 3981, 8783, 3706, 3488, 3409, 4126, 6244, 7594, 3773, 7801, 5332, 3706, 2571, 4303, 7801, 8583, 7856, 1440, 6930, 8290, 3996, 339, 7944, 8330, 8432, 4349, 3996, 339, 7944, 605, 7459, 278, 4465]"
105,105,Easy to use perfect for every use I have for it . Quality product,0,0,0,0,0,0,0,0,0,1,1,1,"[2407, 7944, 8330, 5414, 3024, 2596, 8330, 3706, 3488, 3024, 3996, 5930, 5790]"
106,106,Love it. Works great. Clear pics. Large field of vision.,0,0,0,1,0,1,0,0,0,1,0,1,"[4422, 8790, 1321, 4190, 2829, 5083]"
107,107,Had two old metal round electrical boxes for two outside lights. Decided to change lights to LED and the old boxes were on their last leg so replaced with these plastic boxes. Easy to work with and think they will be here after I'm gone!,0,0,0,0,0,0,0,0,0,0,1,1,"[3409, 8151, 5109, 4640, 6468, 2453, 847, 3024, 8151, 5221, 1914, 7944, 1192, 4298, 7944, 4251, 278, 7801, 5109, 847, 8639, 5118, 7806, 4193, 4256, 7062, 6243, 8739, 7828, 5553, 2407, 7944, 8776, 8739, 278, 7846, 7831, 8703, 605, 3544, 159]"
108,108,It was exactly what I needed and the price is fabulous. Home depot came through with having them available. A really great buy.,0,0,0,0,0,0,0,0,1,0,0,1,"[3996, 8541, 2611, 8646, 3706, 4908, 278, 7801, 5752, 3981, 3611, 2023, 1045, 7879, 8739, 3491, 7809, 3, 6032, 3315]"
109,109,"I needed to replace several weathered boards on the outside of my house. This size was ideal for my framing nail gun, where I didn't need the larger framing nails. Excellent for outdoor exposure.",0,0,0,1,0,0,0,0,0,0,0,1,"[3706, 4908, 7944, 6241, 6752, 8598, 775, 5118, 7801, 5221, 5083, 4851, 7856, 6938, 8541, 3715, 3024, 4851, 3069, 4859, 8658, 3706, 4906, 7801, 4191, 3069, 2623, 3024, 5208]"
110,110,Great cam for price. Very Simple install. I recommend for anyone that uses nest products.,0,0,0,0,0,0,1,0,1,1,0,1,"[3315, 1043, 3024, 8432, 6907, 3706, 6078, 3024, 317, 7796, 8346, 4930]"
111,111,Worked great I have a craftsman air nailer and was wondering if they would work with the craftsman will buy these nails again,0,0,0,0,0,1,0,0,0,0,0,1,"[8780, 3315, 3706, 3488, 3, 1727, 180, 4862, 278, 8541, 8761, 3723, 7831, 8813, 8776, 8739, 7801, 1727, 8703, 1005, 7828, 4867, 163]"
112,112,"Love my new outdoor cushions, measurements were true and quality better than I expected!",0,0,0,0,0,0,0,0,0,1,0,1,"[4422, 4851, 4943, 5208, 4592, 8639, 8102, 278, 5930, 684, 7786, 3706]"
113,113,Good screen and easy to work with.,0,0,0,0,0,0,0,0,0,0,1,1,"[3265, 6606, 278, 2407, 7944, 8776]"
114,114,"Worked great upon purchase and liked the feel of it. After only a week, water came out 2 inches of the side of the wand where the logo is. Leading me to believe it is not designed well for a lot of Water pressure like we have. Returning it shortly and buying another.",0,0,1,0,0,0,0,0,0,1,0,0,"[8780, 3315, 8303, 5892, 278, 4304, 7801, 2802, 5083, 159, 5130, 3, 8566, 1045, 5204, 3782, 5083, 7801, 6879, 5083, 7801, 8519, 8658, 7801, 4382, 4229, 4583, 7944, 659, 3996, 3981, 4994, 2046, 8628, 3024, 3, 4414, 5083, 8566, 5737, 4303, 8587, 6360, 3996, 6849, 278, 1008]"
115,115,Bought one a few months ago and it worked well so bought another.,0,0,0,0,0,1,0,0,0,0,0,1,"[827, 5122, 3, 2819, 4782, 172, 278, 3996, 8780, 8628, 7062, 827]"
116,116,Really surprised it's quality and ease to set up...,0,0,0,0,0,0,1,0,0,1,0,1,"[6032, 7598, 5930, 278, 2399, 7944, 6744]"
117,117,"When extended fully this bends/flexes significantly under the weight of the ceiling fan, we had to brace it from above to make it useable.",0,0,0,0,0,0,0,0,0,1,0,0,"[8655, 2693, 3116, 7856, 6895, 8197, 7801, 8618, 5083, 7801, 1152, 8587, 3409, 7944, 853, 3996, 3097, 9, 7944, 4494, 3996]"
118,118,"Easy to set up, and the picture is amazing. Worth every penny.",0,0,0,0,0,0,1,0,1,1,0,1,"[2407, 7944, 6744, 278, 7801, 5487, 3981, 8807, 2596]"
119,119,Looks great and has strong flush,0,0,1,0,0,1,0,0,0,0,0,1,"[4395, 3315, 278, 3478, 7459, 2988]"
120,120,The nails are very easy to install into the gun and work firing very good.,0,0,0,0,0,1,1,0,0,0,0,1,"[7801, 4867, 376, 8432, 2407, 7944, 3878, 3946, 7801, 3388, 278, 8776, 2881, 8432]"
121,121,Worked just like advertised.  Great for reno work.,0,0,0,0,0,1,0,0,0,0,0,1,"[8780, 4081, 4303, 3315, 3024, 6216]"
122,122,Easy to assemble and sturdy,0,0,0,0,0,0,1,0,0,1,0,1,"[2407, 7944, 419, 278, 7489]"
123,123,if you have the trim gun. u need it.other then it is to expensive.,0,0,0,0,0,0,0,0,1,0,0,0,"[3723, 8870, 3488, 7801, 8083, 8160, 4906, 7816, 3996, 3981, 7944]"
124,124,Better quality screen for a replacement. Good fit,0,0,0,1,0,0,0,0,0,1,0,1,"[684, 5930, 6606, 3024, 3, 3265, 2894]"
125,125,This is the perfect size to screen the doors for summer. The as seen on TV screens are just crap. These will last several summers if I take them down and store them during winter months.,0,0,0,1,0,0,0,0,0,0,0,1,"[7856, 3981, 7801, 5414, 6938, 7944, 6606, 7801, 2273, 3024, 7801, 409, 6679, 5118, 8139, 6611, 376, 4081, 7828, 8703, 4193, 6752, 7551, 3723, 3706, 7674, 7809, 2288, 278, 7402, 7809, 2376, 8722]"
126,126,One of the toilets i bought did not have the hard ware to put the tank on or caps to cover the bolts to the floor,1,0,0,0,0,0,0,0,0,0,0,0,"[5122, 5083, 7801, 7958, 3706, 827, 2115, 4994, 3488, 7801, 3464, 8528, 7944, 5907, 7801, 7692, 5118, 5167, 1086, 7944, 1702, 7801, 786, 7944, 7801, 2964]"
127,127,I received the opened package and opened product from Home Depot. When i check with rep they told they opened to make sure the confirmed product. I am still check the performance not exactly i can comment on now.,0,1,0,0,0,0,0,0,0,0,0,0,"[3706, 6058, 7801, 5135, 5256, 278, 5135, 5790, 3097, 3611, 8655, 3706, 1220, 8739, 6230, 7831, 7961, 7831, 5135, 7944, 4494, 7589, 7801, 1536, 3706, 246, 7380, 1220, 7801, 5422, 4994, 2611, 3706, 1059, 1434, 5118]"
128,128,"The picture quality is good when there is no or slow activity. If the person is moving fast, all you see is a blurry image.The sound quality is EXTREMELY POOR.",0,0,0,0,0,0,0,0,0,1,0,0,"[7801, 5487, 5930, 3981, 3265, 8655, 7819, 3981, 4972, 5167, 7010, 3723, 7801, 5441, 3981, 4824, 213, 8870, 6665, 3981, 3, 771, 7127, 5930, 3981, 2705]"
129,129,Very strong and easy to use.,0,0,0,0,0,0,0,0,0,1,1,1,"[8432, 7459, 278, 2407, 7944]"
130,130,"I have had my Melnor oscillating sprinkler for over 20 years. No problems, still works like new.",0,0,0,0,0,1,0,0,0,0,0,1,"[3706, 3488, 3409, 4851, 4611, 5191, 7250, 3024, 5227, 4972, 7380, 8790, 4303]"
131,131,I bought this to replace and old one and it works very well.  It was easy to adjust and the spray patterns were just a described.,0,0,0,0,0,1,0,0,0,0,1,1,"[3706, 827, 7856, 7944, 6241, 278, 5109, 5122, 278, 3996, 8790, 8432, 3996, 8541, 2407, 7944, 112, 278, 7801, 7231, 5353, 8639, 4081, 3]"
132,132,The installation was easy except two things:1. I had to grind off the tabs on the supply line because there wasn't enough clearance to screw the connection onto the fitting on the toilet tank.2. The was another clearance problem with the bolts on the toilet seat. I had to use a screwdriver on the heads of the bolts. The tabs on the nuts hit the toilet and would not turn by hand.,1,0,0,0,0,0,1,0,0,0,0,0,"[7801, 3879, 8541, 2407, 2626, 8151, 3706, 3409, 7944, 3332, 5085, 7801, 7659, 5118, 7801, 7579, 4325, 626, 7819, 2524, 1322, 7944, 6613, 7801, 1545, 5133, 7801, 2897, 5118, 7801, 7957, 7801, 8541, 297, 1322, 5777, 8739, 7801, 786, 5118, 7801, 7957, 3706, 3409, 7944, 8330, 3, 6614, 5118, 7801, 3505, 5083, 7801, 7801, 7659, 5118, 7801, 5037, 3582, 7801, 7957, 278, 8813, 4994, 8131, 1013]"
